Date, Close/Last, Volume, Open, High, Low
03/20/2020, 3084.58, 0, 3202.54, 3289.6, 3077.43
03/19/2020, 3174.16, 0, 3088.57, 3230.01, 3070.11
03/18/2020, 3091.95, 0, 3021.17, 3191.24, 2951.23
03/17/2020, 3167.84, 0, 3031.24, 3231.75, 2980.87
03/16/2020, 2961.94, 0, 3111.84, 3177.22, 2947.85
03/13/2020, 3278.65, 0, 3214.19, 3278.65, 2995.75
03/12/2020, 3062.5, 0, 3129.93, 3230.07, 3058.15
03/11/2020, 3358.02, 0, 3463.19, 3508.92, 3324.16
03/10/2020, 3530.85, 0, 3545.91, 3550.34, 3357.83
03/09/2020, 3457.04, 0, 3492.6, 3582.36, 3449.84
03/06/2020, 3710.88, 0, 3656.62, 3721.91, 3642.21
03/05/2020, 3757, 0, 3731.31, 3825.61, 3723.55
03/04/2020, 3822.14, 0, 3717.47, 3822.15, 3699.14
03/03/2020, 3655.59, 0, 3720.64, 3784.77, 3605.15
03/02/2020, 3749.05, 0, 3610.01, 3749.05, 3588.04
02/28/2020, 3585.27, 0, 3450.6, 3587.39, 3446.99
02/27/2020, 3565.84, 0, 3681.46, 3709.92, 3564.13
02/26/2020, 3719.28, 0, 3698.92, 3754.85, 3683.83
02/25/2020, 3674.17, 0, 3795.1, 3800.17, 3660.09
02/24/2020, 3761.86, 0, 3792.69, 3795.25, 3722.49
02/21/2020, 3864.68, 0, 3864.42, 3879.03, 3838.89
02/20/2020, 3867.96, 0, 3877.03, 3877.12, 3812.94
02/19/2020, 3879.56, 0, 3866.26, 3890.13, 3858.63
02/18/2020, 3849.97, 0, 3850.74, 3850.96, 3820.3
02/14/2020, 3843.04, 0, 3838.26, 3849.76, 3813.66
02/13/2020, 3830.36, 0, 3845.55, 3856.41, 3828.42
02/12/2020, 3860.92, 0, 3863.32, 3869.43, 3835.73
02/11/2020, 3853.23, 0, 3871.81, 3882.2, 3848.28
02/10/2020, 3856.39, 0, 3805.36, 3857.61, 3803.07
02/07/2020, 3816.4, 0, 3837.4, 3840.66, 3802.6
02/06/2020, 3846.09, 0, 3857, 3859.34, 3812.98
02/05/2020, 3821.63, 0, 3763.96, 3880.34, 3757.99
02/04/2020, 3727.11, 0, 3691.16, 3736.03, 3689.22
02/03/2020, 3640.76, 0, 3623.57, 3647.79, 3614.73
01/31/2020, 3574.44, 0, 3614.18, 3621.69, 3541.6
01/30/2020, 3631.4, 0, 3656.06, 3669.8, 3608.42
01/29/2020, 3685.06, 0, 3696.58, 3705.7, 3683.3
01/28/2020, 3689.04, 0, 3681.17, 3699.48, 3665.31
01/27/2020, 3644.96, 0, 3611.13, 3666.98, 3602.4
01/24/2020, 3669.08, 0, 3771.72, 3773.35, 3654.5
01/23/2020, 3756.03, 0, 3775.1, 3775.26, 3726.87
01/22/2020, 3783.82, 0, 3805.11, 3818.99, 3781.39
01/21/2020, 3789.54, 0, 3821.04, 3829.06, 3786.29
01/17/2020, 3827.07, 0, 3856.73, 3857.01, 3815.94
01/16/2020, 3840.39, 0, 3846.47, 3859.56, 3819.55
01/15/2020, 3824.86, 0, 3808.98, 3846.9, 3808.67
01/14/2020, 3807.69, 0, 3735.37, 3819.23, 3721.88
01/13/2020, 3741.22, 0, 3783.54, 3783.54, 3712.98
01/10/2020, 3786.18, 0, 3809.1, 3828.17, 3782.91
01/09/2020, 3799.75, 0, 3801.62, 3818.14, 3787.49
01/08/2020, 3778.81, 0, 3744.08, 3795.88, 3736.97
01/07/2020, 3745.15, 0, 3743.65, 3756.63, 3708.17
01/06/2020, 3743.43, 0, 3690.59, 3743.43, 3677.16
01/03/2020, 3715.3, 0, 3702.37, 3740.38, 3701.09
01/02/2020, 3763.05, 0, 3806.18, 3806.24, 3739.09
12/31/2019, 3786.54, 0, 3762.49, 3791.56, 3758.64
12/30/2019, 3773.08, 0, 3817.16, 3820.77, 3762.02
12/27/2019, 3815.65, 0, 3862.51, 3862.6, 3807.79
12/26/2019, 3851.51, 0, 3878.88, 3882.13, 3845.88
12/24/2019, 3878.91, 0, 3858.85, 3878.91, 3849.61
12/23/2019, 3858.27, 0, 3850.27, 3863.7, 3823.32
12/20/2019, 3830.85, 0, 3809.01, 3833.87, 3802.3
12/19/2019, 3802.85, 0, 3795.14, 3803.92, 3769.57
12/18/2019, 3783.63, 0, 3800.05, 3805.35, 3763.78
12/17/2019, 3799.69, 0, 3821.47, 3821.76, 3782.87
12/16/2019, 3816.77, 0, 3805.36, 3829.08, 3795.13
12/13/2019, 3779.99, 0, 3782.47, 3823.09, 3766.73
12/12/2019, 3778.31, 0, 3748.12, 3798.78, 3746.29
12/11/2019, 3750.95, 0, 3779.48, 3794.78, 3745.03
12/10/2019, 3775.49, 0, 3744.68, 3782.08, 3730.76
12/09/2019, 3748.37, 0, 3788.38, 3799.77, 3748.28
12/06/2019, 3769.25, 0, 3755.95, 3778.01, 3739.95
12/05/2019, 3728.06, 0, 3769.48, 3769.55, 3717.23
12/04/2019, 3780.85, 0, 3750.48, 3785.39, 3733.59
12/03/2019, 3745.19, 0, 3700.27, 3748.2, 3694.51
12/02/2019, 3717.1, 0, 3759.2, 3766.7, 3701.71
11/29/2019, 3755, 0, 3742.11, 3769.32, 3740.23
11/27/2019, 3746.8, 0, 3728.28, 3752.83, 3722.23
11/26/2019, 3718.9, 0, 3726.35, 3730.41, 3705.41
11/25/2019, 3713.28, 0, 3660.39, 3714.91, 3660.06
11/22/2019, 3621.04, 0, 3602.25, 3626.73, 3585.5
11/21/2019, 3590.37, 0, 3582.78, 3592.13, 3556.86
11/20/2019, 3581.05, 0, 3546.15, 3597.98, 3544.98
11/19/2019, 3560.83, 0, 3517.24, 3571.54, 3517.24
11/18/2019, 3496.09, 0, 3501.96, 3505.81, 3473.82
11/15/2019, 3502.67, 0, 3468.86, 3502.67, 3465.5
11/14/2019, 3451.66, 0, 3467, 3472.25, 3421.56
11/13/2019, 3472.78, 0, 3455.43, 3490.36, 3439.91
11/12/2019, 3469.52, 0, 3457.9, 3496, 3451.61
11/11/2019, 3455.2, 0, 3459.2, 3460.38, 3438.66
11/08/2019, 3469.61, 0, 3390.23, 3469.7, 3383.21
11/07/2019, 3401.39, 0, 3415.16, 3422.2, 3395.25
11/06/2019, 3400.63, 0, 3435.85, 3435.85, 3398.07
11/05/2019, 3437.62, 0, 3446.56, 3456.85, 3431.86
11/04/2019, 3437.76, 0, 3467.3, 3471.74, 3436.51
11/01/2019, 3448.59, 0, 3394.6, 3450.18, 3391.74
10/31/2019, 3369.61, 0, 3372.51, 3378.28, 3347.02
10/30/2019, 3380.16, 0, 3380.37, 3385.25, 3357.78
10/29/2019, 3377.84, 0, 3364.09, 3395.53, 3359.5
10/28/2019, 3361.5, 0, 3322.49, 3367.07, 3320.26
10/25/2019, 3314.92, 0, 3286.63, 3325.11, 3278.5
10/24/2019, 3320.05, 0, 3328.15, 3328.15, 3302.16
10/23/2019, 3318.3, 0, 3309.58, 3340.62, 3300.19
10/22/2019, 3309.8, 0, 3340.85, 3364.86, 3308.68
10/21/2019, 3263.44, 0, 3240.04, 3265.35, 3222.39
10/18/2019, 3213.88, 0, 3236.32, 3247.64, 3192.12
10/17/2019, 3238.61, 0, 3228.82, 3247.83, 3226.41
10/16/2019, 3214.27, 0, 3212.31, 3231.69, 3211.52
10/15/2019, 3220.19, 0, 3176.74, 3227.36, 3176.57
10/14/2019, 3162.22, 0, 3146.94, 3187.87, 3142.62
10/11/2019, 3150.56, 0, 3142.16, 3175.16, 3141.33
10/10/2019, 3111.71, 0, 3078.7, 3113.81, 3075.49
10/09/2019, 3070.51, 0, 3089.78, 3093.26, 3068.29
10/08/2019, 3063.16, 0, 3097.18, 3104.58, 3060.45
10/07/2019, 3125.28, 0, 3122.33, 3149.06, 3117.55
10/04/2019, 3129.79, 0, 3114.09, 3134.22, 3083.98
10/03/2019, 3104.93, 0, 3051.47, 3104.93, 3035.81
10/02/2019, 3052.82, 0, 3061.29, 3070.45, 3018.25
10/01/2019, 3076.56, 0, 3130.96, 3158.89, 3072.1
09/30/2019, 3127.72, 0, 3126.52, 3150.23, 3111.45
09/27/2019, 3117.32, 0, 3152.14, 3178.01, 3102.81
09/26/2019, 3143.01, 0, 3206.88, 3206.88, 3130.25
09/25/2019, 3206.34, 0, 3216.48, 3227.46, 3194.48
09/24/2019, 3214.19, 0, 3293.54, 3293.68, 3198.36
09/23/2019, 3283.53, 0, 3310.52, 3317.39, 3282.73
09/20/2019, 3312.74, 0, 3285.57, 3324.18, 3284.16
09/19/2019, 3286.66, 0, 3283.34, 3308.68, 3277.84
09/18/2019, 3276.47, 0, 3298.29, 3298.32, 3246.49
09/17/2019, 3303.8, 0, 3294.04, 3311.21, 3279.19
09/16/2019, 3301.52, 0, 3267.22, 3308.21, 3261.09
09/13/2019, 3275.51, 0, 3279.01, 3303.02, 3270.98
09/12/2019, 3270.18, 0, 3293.47, 3300.43, 3259.33
09/11/2019, 3292.21, 0, 3242.99, 3292.21, 3241.3
09/10/2019, 3236.91, 0, 3181.8, 3237.11, 3160.97
09/09/2019, 3196.32, 0, 3219.43, 3219.43, 3173.78
09/06/2019, 3212.33, 0, 3221.08, 3238.9, 3208.05
09/05/2019, 3218.76, 0, 3203.49, 3228.57, 3183.8
09/04/2019, 3180.88, 0, 3199.27, 3199.58, 3152.52
09/03/2019, 3174.04, 0, 3219.88, 3235.44, 3165.22
08/30/2019, 3234.62, 0, 3260.21, 3261.56, 3216.11
08/29/2019, 3257.04, 0, 3261.12, 3270.5, 3237.08
08/28/2019, 3233.46, 0, 3197.65, 3253.23, 3192.93
08/27/2019, 3209.66, 0, 3260.9, 3274.79, 3196.62
08/26/2019, 3241.82, 0, 3243.06, 3247.52, 3222.82
08/23/2019, 3212.76, 0, 3292.8, 3315.06, 3202.21
08/22/2019, 3300.88, 0, 3336.89, 3337.43, 3273.03
08/21/2019, 3332.36, 0, 3319.95, 3335.55, 3309.09
08/20/2019, 3296.55, 0, 3326.55, 3337.14, 3293.44
08/19/2019, 3337.17, 0, 3330.51, 3344.75, 3308.88
08/16/2019, 3299.18, 0, 3248.25, 3301.99, 3246.02
08/15/2019, 3227.27, 0, 3241.94, 3251.1, 3212.12
08/14/2019, 3232.89, 0, 3262.94, 3282.89, 3232.19
08/13/2019, 3314.09, 0, 3268.88, 3340.28, 3267.88
08/12/2019, 3275.65, 0, 3298.28, 3314.51, 3265.84
08/09/2019, 3312.82, 0, 3302.96, 3332.51, 3268.82
08/08/2019, 3328.07, 0, 3278.02, 3331.41, 3276.53
08/07/2019, 3269.06, 0, 3236.62, 3279.14, 3203.28
08/06/2019, 3263.43, 0, 3233.1, 3265.31, 3199.99
08/05/2019, 3212.91, 0, 3260.87, 3260.87, 3189.14
08/02/2019, 3300.94, 0, 3326.7, 3335.26, 3279.02
08/01/2019, 3344.17, 0, 3338.86, 3397.06, 3322.63
07/31/2019, 3322.42, 0, 3342.37, 3372.61, 3300.68
07/30/2019, 3343.97, 0, 3299.81, 3345.38, 3290.32
07/29/2019, 3311.47, 0, 3323.71, 3325.62, 3281.83
07/26/2019, 3308.32, 0, 3285.41, 3309.31, 3275.7
07/25/2019, 3276.47, 0, 3318.7, 3320.47, 3274.41
07/24/2019, 3321.66, 0, 3308.82, 3322.54, 3276.62
07/23/2019, 3309.75, 0, 3312.09, 3319.28, 3293.63
07/22/2019, 3303.93, 0, 3302.65, 3321.92, 3294.81
07/19/2019, 3296.25, 0, 3346.57, 3351.65, 3295.45
07/18/2019, 3347.76, 0, 3315.29, 3352.73, 3314.08
07/17/2019, 3320.03, 0, 3324.85, 3338.7, 3305.4
07/16/2019, 3316.25, 0, 3339.54, 3340.79, 3315.86
07/15/2019, 3334.81, 0, 3324.66, 3343.71, 3313.84
07/12/2019, 3313.96, 0, 3329.5, 3329.89, 3301.65
07/11/2019, 3359.12, 0, 3400.91, 3400.91, 3328.22
07/10/2019, 3408.57, 0, 3424.84, 3439.55, 3371.67
07/09/2019, 3418.39, 0, 3364.32, 3418.88, 3360.44
07/08/2019, 3382.53, 0, 3422.32, 3422.38, 3353.97
07/05/2019, 3435.56, 0, 3469.71, 3481.69, 3429.92
07/03/2019, 3485.4, 0, 3457.33, 3485.99, 3447.45
07/02/2019, 3447.59, 0, 3453.42, 3453.44, 3424.83
07/01/2019, 3447.86, 0, 3465.62, 3467.45, 3431.81
06/28/2019, 3427.99, 0, 3380.55, 3430.22, 3377.57
06/27/2019, 3372.5, 0, 3333.47, 3374.66, 3331.99
06/26/2019, 3323.14, 0, 3366.33, 3370.64, 3315.21
06/25/2019, 3359.48, 0, 3372.74, 3403.73, 3353.03
06/24/2019, 3361.73, 0, 3429.71, 3430.63, 3360.65
06/21/2019, 3437.14, 0, 3409.09, 3438.21, 3377.46
06/20/2019, 3414.68, 0, 3431.36, 3457.79, 3398.08
06/19/2019, 3396.4, 0, 3377.4, 3398.01, 3370.58
06/18/2019, 3376.3, 0, 3360.75, 3395.65, 3351.84
06/17/2019, 3333.72, 0, 3270.31, 3337.38, 3269.63
06/14/2019, 3235.97, 0, 3266.45, 3274.02, 3232.86
06/13/2019, 3270.02, 0, 3253.69, 3270.81, 3240.1
06/12/2019, 3248.44, 0, 3229.44, 3249.12, 3214.83
06/11/2019, 3225.6, 0, 3266.6, 3269.99, 3222.1
06/10/2019, 3244.96, 0, 3269.13, 3281.45, 3243.69
06/07/2019, 3260.68, 0, 3226.43, 3265.79, 3213.42
06/06/2019, 3207.07, 0, 3244.89, 3255.14, 3204.01
06/05/2019, 3243.81, 0, 3257.45, 3257.81, 3219.81
06/04/2019, 3242.83, 0, 3208.68, 3243.51, 3188.96
06/03/2019, 3176.86, 0, 3157.58, 3209.65, 3156.91
05/31/2019, 3139.23, 0, 3162.04, 3172.9, 3137.67
05/30/2019, 3196.21, 0, 3207.46, 3220.61, 3176.11
05/29/2019, 3199.02, 0, 3210.65, 3217.5, 3179.09
05/28/2019, 3232.26, 0, 3274.15, 3290.58, 3230.77
05/24/2019, 3274.81, 0, 3275.88, 3302.94, 3265.67
05/23/2019, 3258.68, 0, 3266.15, 3266.92, 3236.75
05/22/2019, 3287.09, 0, 3268.5, 3299.66, 3245.19
05/21/2019, 3280.47, 0, 3235.7, 3283.29, 3228.86
05/20/2019, 3212.08, 0, 3234.74, 3236.11, 3209.37
05/17/2019, 3258.09, 0, 3260.67, 3294.38, 3251.88
05/16/2019, 3282.08, 0, 3261.69, 3306.02, 3261.16
05/15/2019, 3247.72, 0, 3199.18, 3253.71, 3193.89
05/14/2019, 3224.11, 0, 3198.32, 3242.4, 3188.76
05/13/2019, 3182.47, 0, 3230.51, 3242.7, 3172.83
05/10/2019, 3299.77, 0, 3294.73, 3309.72, 3240.83
05/09/2019, 3313.29, 0, 3292.28, 3326.19, 3248.18
05/08/2019, 3320.74, 0, 3306.4, 3343.17, 3286.57
05/07/2019, 3317.12, 0, 3385.62, 3397.81, 3295.82
05/06/2019, 3422.72, 0, 3333.89, 3426.49, 3331.14
05/03/2019, 3394.16, 0, 3347.79, 3395.27, 3342.2
05/02/2019, 3333.09, 0, 3313.74, 3345.47, 3292.32
05/01/2019, 3315.68, 0, 3338.3, 3361.77, 3312.98
04/30/2019, 3343, 0, 3377.7, 3381.93, 3312.94
04/29/2019, 3372.56, 0, 3373.61, 3389.56, 3354.92
04/26/2019, 3374.25, 0, 3358.4, 3375.73, 3332.91
04/25/2019, 3356.06, 0, 3310.22, 3363.67, 3292.82
04/24/2019, 3318.17, 0, 3366.38, 3366.38, 3312.09
04/23/2019, 3358.99, 0, 3288.87, 3373.09, 3284.97
04/22/2019, 3287.37, 0, 3285.61, 3308.43, 3263.07
04/18/2019, 3286.56, 0, 3309.24, 3329.8, 3234.28
04/17/2019, 3301.54, 0, 3447.46, 3449.26, 3285.46
04/16/2019, 3439.71, 0, 3489.88, 3498.07, 3429.89
04/15/2019, 3470.91, 0, 3494.34, 3500.23, 3442.69
04/12/2019, 3487.16, 0, 3536.44, 3537.56, 3481.48
04/11/2019, 3514.19, 0, 3586.69, 3586.83, 3505.77
04/10/2019, 3580.05, 0, 3551.64, 3582.03, 3542.94
04/09/2019, 3536.69, 0, 3579.48, 3582.17, 3530.31
04/08/2019, 3594.75, 0, 3610.69, 3610.69, 3564.79
04/05/2019, 3614.15, 0, 3563.49, 3614.99, 3563.49
04/04/2019, 3550.2, 0, 3563, 3578.77, 3521.58
04/03/2019, 3565.07, 0, 3566.12, 3574.14, 3540.59
04/02/2019, 3547.05, 0, 3518.43, 3558.29, 3514.69
04/01/2019, 3517.18, 0, 3539.63, 3544.53, 3510.82
03/29/2019, 3512.29, 0, 3483.32, 3519.23, 3479.76
03/28/2019, 3439.07, 0, 3429.2, 3454.33, 3417.12
03/27/2019, 3417.49, 0, 3465.49, 3469.7, 3389.84
03/26/2019, 3465.46, 0, 3429.28, 3467.16, 3429.22
03/25/2019, 3404.84, 0, 3400.32, 3416.89, 3364.61
03/22/2019, 3399.14, 0, 3501, 3507.48, 3398.21
03/21/2019, 3516.48, 0, 3464.01, 3517.14, 3461.84
03/20/2019, 3553.83, 0, 3577.21, 3588.78, 3532.77
03/19/2019, 3578.61, 0, 3589.6, 3594.28, 3570.28
03/18/2019, 3579.22, 0, 3592.73, 3611.31, 3559.41
03/15/2019, 3587.11, 0, 3559.87, 3590.43, 3559.87
03/14/2019, 3548, 0, 3567.39, 3577.67, 3536.29
03/13/2019, 3562.98, 0, 3530.38, 3566.03, 3524.68
03/12/2019, 3515.03, 0, 3498.26, 3532.62, 3491.71
03/11/2019, 3488.36, 0, 3424.64, 3489.24, 3424.12
03/08/2019, 3414.13, 0, 3395.99, 3418.87, 3384.29
03/07/2019, 3431.73, 0, 3452.51, 3458.47, 3407.5
03/06/2019, 3454.95, 0, 3564.44, 3565.31, 3453.49
03/05/2019, 3567, 0, 3582.92, 3606.02, 3561.19
03/04/2019, 3584.1, 0, 3641.48, 3646.16, 3539.01
03/01/2019, 3619.48, 0, 3567.41, 3620.75, 3558.54
02/28/2019, 3543.41, 0, 3556.89, 3567.59, 3528.07
02/27/2019, 3590.19, 0, 3534.73, 3595.02, 3532.43
02/26/2019, 3537.62, 0, 3539.07, 3561.51, 3527.15
02/25/2019, 3552.05, 0, 3530.33, 3560.02, 3529.6
02/22/2019, 3482.4, 0, 3438.55, 3483.89, 3431.33
02/21/2019, 3428.69, 0, 3486.69, 3489.37, 3419.63
02/20/2019, 3492.79, 0, 3504.15, 3510.72, 3462.15
02/19/2019, 3500.9, 0, 3514.24, 3532.99, 3498.16
02/15/2019, 3520.69, 0, 3480.27, 3521.43, 3476.24
02/14/2019, 3462.44, 0, 3444.34, 3473.84, 3434.58
02/13/2019, 3452, 0, 3455.23, 3473.22, 3444.27
02/12/2019, 3442.56, 0, 3415.41, 3443.5, 3413.31
02/11/2019, 3408.28, 0, 3405.25, 3411.49, 3383.37
02/08/2019, 3390.8, 0, 3348.34, 3391.42, 3347.43
02/07/2019, 3369.31, 0, 3431.05, 3431.1, 3356.07
02/06/2019, 3455.41, 0, 3466.61, 3476.26, 3434.71
02/05/2019, 3462.02, 0, 3461.08, 3497.2, 3447.03
02/04/2019, 3466.62, 0, 3465.86, 3466.62, 3433.5
02/01/2019, 3469.51, 0, 3451.33, 3474.05, 3435.15
01/31/2019, 3451.36, 0, 3403.17, 3454.19, 3400.68
01/30/2019, 3402.72, 0, 3365.96, 3404.41, 3335.1
01/29/2019, 3377.91, 0, 3371.54, 3388.5, 3352.63
01/28/2019, 3370.7, 0, 3400.92, 3409.49, 3356.58
01/25/2019, 3440.91, 0, 3412.7, 3442.09, 3393.84
01/24/2019, 3391.17, 0, 3389.39, 3402.14, 3372.45
01/23/2019, 3389.39, 0, 3422.15, 3450.05, 3352.88
01/22/2019, 3416.27, 0, 3448.48, 3449.06, 3398.69
01/18/2019, 3475.33, 0, 3463.39, 3476.31, 3425.12
01/17/2019, 3452.91, 0, 3406.62, 3472.6, 3406.51
01/16/2019, 3414.96, 0, 3430.97, 3475.91, 3413.66
01/15/2019, 3434.86, 0, 3376.55, 3435.71, 3372.41
01/14/2019, 3368.59, 0, 3403.61, 3404.07, 3367.46
01/11/2019, 3428.67, 0, 3408.62, 3432.16, 3396.69
01/10/2019, 3425.43, 0, 3364.91, 3425.61, 3340.56
01/09/2019, 3379.21, 0, 3368.7, 3398.09, 3360.47
01/08/2019, 3357.5, 0, 3359.53, 3362.59, 3287.07
01/07/2019, 3335.04, 0, 3269.59, 3356.82, 3268.26
01/04/2019, 3228.22, 0, 3124.63, 3235.72, 3123.31
01/03/2019, 3071.68, 0, 3145.3, 3151.27, 3069.72
01/02/2019, 3061.26, 0, 2991.92, 3070.3, 2990.38
12/31/2018, 3043.62, 0, 3007.98, 3049.42, 3003.87
12/28/2018, 2985.33, 0, 3001.36, 3037.21, 2968.84
12/27/2018, 2988.01, 0, 2939.88, 2989.01, 2878.78
12/26/2018, 2990.22, 0, 2835.28, 2990.48, 2834.9
12/24/2018, 2816.54, 0, 2827.49, 2878.03, 2801.14
12/21/2018, 2850.47, 0, 2988.31, 2988.31, 2844.12
12/20/2018, 2969.77, 0, 3017.76, 3029.25, 2939.41
12/19/2018, 3025.78, 0, 3092.98, 3138.66, 2991.15
12/18/2018, 3088, 0, 3170.05, 3172.93, 3053.77
12/17/2018, 3146.31, 0, 3195.49, 3248.3, 3125.15
12/14/2018, 3204.22, 0, 3235.77, 3255.01, 3197.64
12/13/2018, 3264.17, 0, 3324.05, 3333.03, 3247.65
12/12/2018, 3316.98, 0, 3307.98, 3351.66, 3302.44
12/11/2018, 3274.48, 0, 3309.3, 3324.41, 3244.87
12/10/2018, 3269.8, 0, 3262.13, 3278.82, 3188.83
12/07/2018, 3255.16, 0, 3348.06, 3366.31, 3240.42
12/06/2018, 3364.2, 0, 3299.83, 3364.78, 3272.3
12/04/2018, 3351.27, 0, 3474.09, 3506.05, 3347.04
12/03/2018, 3473.4, 0, 3485.83, 3507.47, 3448.4
11/30/2018, 3429.34, 0, 3380.13, 3430.32, 3370.11
11/29/2018, 3379.4, 0, 3363.05, 3409.35, 3360.54
11/28/2018, 3384.96, 0, 3303.96, 3385.24, 3281.45
11/27/2018, 3293.27, 0, 3277.68, 3302.21, 3257.46
11/26/2018, 3304.91, 0, 3288.97, 3315.99, 3269.11
11/23/2018, 3251.08, 0, 3210.97, 3291.96, 3209.82
11/21/2018, 3236, 0, 3230.28, 3250.21, 3215.79
11/20/2018, 3211.85, 0, 3209.45, 3248.78, 3174.96
11/19/2018, 3231.15, 0, 3303.5, 3304.13, 3205.95
11/16/2018, 3304.19, 0, 3264.68, 3317.14, 3253.1
11/15/2018, 3278.65, 0, 3192.76, 3285.83, 3185.66
11/14/2018, 3206.64, 0, 3295.67, 3300.53, 3192.16
11/13/2018, 3271.9, 0, 3304.19, 3342.26, 3267
11/12/2018, 3284.97, 0, 3385, 3386.71, 3277.21
11/09/2018, 3389.09, 0, 3443.9, 3443.9, 3364.04
11/08/2018, 3461.84, 0, 3488.65, 3504.87, 3457.33
11/07/2018, 3496.18, 0, 3433.04, 3497.84, 3425.13
11/06/2018, 3412.76, 0, 3404.51, 3435.88, 3396.57
11/05/2018, 3399.61, 0, 3412.37, 3418.31, 3359.11
11/02/2018, 3401.19, 0, 3434.16, 3464.04, 3371.37
11/01/2018, 3409.68, 0, 3287.41, 3412.18, 3287.14
10/31/2018, 3275.66, 0, 3290.62, 3316.4, 3262.62
10/30/2018, 3260.55, 0, 3220.12, 3272.64, 3210.48
10/29/2018, 3225.35, 0, 3315.82, 3321.9, 3167.88
10/26/2018, 3259.98, 0, 3200.87, 3300.35, 3192.24
10/25/2018, 3272.98, 0, 3216.76, 3311.09, 3187.66
10/24/2018, 3216.7, 0, 3429.53, 3443.68, 3213.02
10/23/2018, 3432.27, 0, 3401, 3470.11, 3354.65
10/22/2018, 3446.85, 0, 3509.97, 3511.47, 3417.85
10/19/2018, 3496.93, 0, 3564.46, 3591.77, 3493.42
10/18/2018, 3552.25, 0, 3606.39, 3606.46, 3520.26
10/17/2018, 3608.56, 0, 3604.92, 3612.14, 3556.17
10/16/2018, 3613.48, 0, 3489.29, 3617.06, 3488.22
10/15/2018, 3463.78, 0, 3488.03, 3498.65, 3454.21
10/12/2018, 3499.86, 0, 3493.7, 3509.32, 3441.82
10/11/2018, 3429.52, 0, 3488.56, 3515.16, 3406.41
