Date, Close/Last, Volume, Open, High, Low
06/01/2020, 6458.55, 0, 6395.14, 6464.98, 6385.67
05/29/2020, 6423.97, 0, 6361.58, 6446.73, 6324.42
05/28/2020, 6338.91, 0, 6333.41, 6462.98, 6320.38
05/27/2020, 6372.46, 0, 6330.78, 6375.24, 6193.56
05/26/2020, 6354.36, 0, 6496.11, 6496.11, 6348.07
05/22/2020, 6377.31, 0, 6330, 6381.14, 6299.14
05/21/2020, 6339.46, 0, 6408.54, 6437.88, 6331.57
05/20/2020, 6401.32, 0, 6336.15, 6411.38, 6335.43
05/19/2020, 6248.04, 0, 6259.11, 6339.51, 6246.41
05/18/2020, 6257.88, 0, 6221.24, 6286.23, 6199.19
05/15/2020, 6133.87, 0, 6006.95, 6138.02, 5989.32
05/14/2020, 6104.74, 0, 5987.73, 6107.67, 5919.91
05/13/2020, 6042.99, 0, 6153.04, 6205.77, 5961.58
05/12/2020, 6148.89, 0, 6295.64, 6317, 6146.38
05/11/2020, 6272.89, 0, 6164.31, 6311.52, 6164.06
05/08/2020, 6210.66, 0, 6173.31, 6215.6, 6137.85
05/07/2020, 6126.2, 0, 6128.07, 6152.31, 6089.62
05/06/2020, 6049.85, 0, 6047.3, 6112.52, 6023.69
05/05/2020, 5996.16, 0, 5968.38, 6074.56, 5962.75
05/04/2020, 5905.86, 0, 5794.59, 5911.69, 5775.36
05/01/2020, 5821.17, 0, 5857.82, 5953.12, 5800.5
04/30/2020, 5988.91, 0, 5999.6, 6014.72, 5935.6
04/29/2020, 5970.1, 0, 5863.63, 5998.68, 5846.52
04/28/2020, 5695.64, 0, 5868.86, 5871.09, 5689.3
04/27/2020, 5810.91, 0, 5837.26, 5857.07, 5783.48
04/24/2020, 5790.04, 0, 5687.9, 5790.04, 5645.92
04/23/2020, 5681.52, 0, 5715.55, 5780.18, 5670.54
04/22/2020, 5705.38, 0, 5623.97, 5734.83, 5612.88
04/21/2020, 5485.48, 0, 5650.59, 5664.93, 5447.37
04/20/2020, 5714.86, 0, 5730.06, 5800.77, 5713.87
04/17/2020, 5804.72, 0, 5842.85, 5845.24, 5725.34
04/16/2020, 5765.54, 0, 5745.24, 5778.27, 5671.65
04/15/2020, 5672.94, 0, 5644.12, 5722.05, 5596.44
04/14/2020, 5750.44, 0, 5622.33, 5763.62, 5610.13
04/13/2020, 5507.48, 0, 5443.65, 5509.98, 5388.88
04/09/2020, 5463.72, 0, 5520.78, 5553.69, 5418.2
04/08/2020, 5471.85, 0, 5421.13, 5489.11, 5361.55
04/07/2020, 5345.97, 0, 5530.39, 5538.3, 5340.57
04/06/2020, 5378.28, 0, 5178.97, 5400.41, 5140.56
04/03/2020, 4965.12, 0, 5043.79, 5074.18, 4906.91
04/02/2020, 5048.76, 0, 4938.08, 5054.66, 4914.77
04/01/2020, 4962.55, 0, 5032.66, 5131.37, 4923.76
03/31/2020, 5206.09, 0, 5237.71, 5362.05, 5167.07
03/30/2020, 5246.48, 0, 5091.29, 5255.8, 5075.5
03/27/2020, 5026.8, 0, 5086.29, 5186.07, 5021.95
03/26/2020, 5255.27, 0, 5029.91, 5265.27, 5020.68
03/25/2020, 4961.83, 0, 5029.16, 5190.31, 4895.02
03/24/2020, 5022.13, 0, 4859.91, 5023.12, 4833.41
03/23/2020, 4608.77, 0, 4578.41, 4687.26, 4430.3
03/20/2020, 4610.32, 0, 4870.13, 4951.12, 4598.61
03/19/2020, 4794.23, 0, 4715.64, 4953.77, 4611.58
03/18/2020, 4704.99, 0, 4620.59, 4833.58, 4498.51
03/17/2020, 4929.89, 0, 4739.59, 4974.23, 4564.35
03/16/2020, 4630.45, 0, 5050.44, 5050.44, 4607.35
03/13/2020, 5365.18, 0, 5124.8, 5366.95, 4869.79
03/12/2020, 4815.8, 0, 4959.53, 5219.38, 4810.34
03/11/2020, 5327.72, 0, 5438.02, 5467.94, 5254.01
03/10/2020, 5578.5, 0, 5455.66, 5581.32, 5285.89
03/09/2020, 5259.35, 0, 5247.81, 5476.3, 5247.81
03/06/2020, 5683.98, 0, 5628.35, 5715.09, 5530.69
03/05/2020, 5809.94, 0, 5848.57, 5952.45, 5776.32
03/04/2020, 6003.2, 0, 5880.04, 6005.56, 5817.87
03/03/2020, 5767.2, 0, 6012.62, 6060.88, 5713.12
03/02/2020, 5990.98, 0, 5794.35, 5992.51, 5685.63
02/28/2020, 5698.13, 0, 5401.16, 5718.6, 5401.16
02/27/2020, 5623.01, 0, 5744.53, 5859.04, 5618.67
02/26/2020, 5951.47, 0, 5939.67, 6063.77, 5899.37
02/25/2020, 5909.98, 0, 6143.99, 6157.67, 5887.53
02/24/2020, 6071.27, 0, 6013.96, 6157.97, 5978.93
02/21/2020, 6348.69, 0, 6474.44, 6481.88, 6315.08
02/20/2020, 6510.95, 0, 6575.5, 6587.63, 6432.26
02/19/2020, 6590.23, 0, 6561.18, 6601.01, 6553.98
02/18/2020, 6524.07, 0, 6475.29, 6536.86, 6475.29
02/14/2020, 6544.34, 0, 6534.05, 6556.42, 6510.79
02/13/2020, 6520.02, 0, 6484.78, 6554.53, 6475.79
02/12/2020, 6532.54, 0, 6498.69, 6534.03, 6470.11
02/11/2020, 6460.43, 0, 6520.3, 6539.28, 6441.69
02/10/2020, 6486.84, 0, 6358.06, 6487.22, 6358.06
02/07/2020, 6397.35, 0, 6406.27, 6446.16, 6377.13
02/06/2020, 6444.86, 0, 6396.75, 6446.44, 6365.23
02/05/2020, 6369.86, 0, 6438.78, 6442.73, 6326.94
02/04/2020, 6338.17, 0, 6287.88, 6339.55, 6254.34
02/03/2020, 6205.12, 0, 6115.96, 6209.58, 6113.46
01/31/2020, 6111.33, 0, 6238.72, 6259.22, 6090.36
01/30/2020, 6284.76, 0, 6230.9, 6287.41, 6203.21
01/29/2020, 6281.69, 0, 6300.33, 6319.91, 6245.09
01/28/2020, 6245.72, 0, 6173.78, 6257.92, 6158.08
01/27/2020, 6123.32, 0, 6100, 6162.22, 6091.87
01/24/2020, 6280, 0, 6365.41, 6373.02, 6254.54
