Date, Close/Last, Volume, Open, High, Low
10/08/2013, 423.6963, 0, 429.0757, 429.0872, 423.6569
10/07/2013, 429.9773, 0, 430.8645, 431.8076, 429.6664
10/04/2013, 432.6223, 0, 431.1339, 432.8736, 430.4672
10/03/2013, 431.3563, 0, 433.1226, 433.1947, 430.4765
10/02/2013, 433.1931, 0, 432.437, 433.1931, 430.5194
10/01/2013, 434.6237, 0, 431.3068, 434.6434, 431.1267
09/30/2013, 430.3452, 0, 430.622, 431.1581, 429.2143
09/27/2013, 431.3193, 0, 431.2152, 431.8296, 429.4085
09/26/2013, 431.2049, 0, 432.268, 433.0018, 430.024
09/25/2013, 431.1711, 0, 434.4719, 434.4878, 431.1618
09/24/2013, 433.8037, 0, 435.062, 435.9967, 433.4907
09/23/2013, 435.5139, 0, 437.5898, 437.5898, 434.5788
09/20/2013, 437.8447, 0, 439.3446, 440.4622, 437.8401
09/19/2013, 437.6966, 0, 438.8559, 438.9442, 436.6449
09/18/2013, 438.1933, 0, 432.5277, 438.58, 431.4468
09/17/2013, 433.0059, 0, 431.8853, 433.0744, 431.6689
09/16/2013, 431.4399, 0, 432.6403, 433.6932, 431.0305
09/13/2013, 429.07, 0, 428.9757, 429.3554, 427.7435
09/12/2013, 428.8775, 0, 429.922, 430.7265, 428.7018
09/11/2013, 430.7002, 0, 428.4367, 431.1022, 427.5739
09/10/2013, 427.5893, 0, 426.5834, 427.6022, 426.0817
09/09/2013, 424.6628, 0, 424.0782, 425.057, 423.0245
09/06/2013, 424.28, 0, 423.5213, 426.4383, 420.5901
09/05/2013, 422.8364, 0, 423.0405, 423.2916, 421.4555
09/04/2013, 423.3366, 0, 420.6851, 423.8624, 419.7583
09/03/2013, 420.5968, 0, 423.9466, 424.3903, 418.9933
08/30/2013, 419.3384, 0, 420.6214, 420.6214, 418.0641
08/29/2013, 421.1809, 0, 419.8907, 423.2605, 419.492
08/28/2013, 421.8926, 0, 420.6276, 423.3558, 419.3411
08/27/2013, 422.2482, 0, 426.6234, 426.6234, 421.74
08/26/2013, 427.7744, 0, 429.9096, 430.2132, 427.5353
08/23/2013, 429.4, 0, 427.5587, 429.5681, 426.0789
08/22/2013, 427.783, 0, 427.9683, 428.3735, 426.6702
08/21/2013, 426.825, 0, 429.8664, 430.2232, 426.5292
08/20/2013, 430.9608, 0, 431.8383, 433.5158, 430.9608
08/19/2013, 429.3996, 0, 428.7499, 430.9766, 428.5952
08/16/2013, 428.9766, 0, 429.6035, 430.0448, 428.1591
08/15/2013, 430.454, 0, 432.3195, 432.3195, 428.4931
08/14/2013, 435.0632, 0, 437.7739, 439.1058, 434.7336
08/13/2013, 438.6216, 0, 436.7116, 438.8825, 435.5833
08/12/2013, 435.6156, 0, 434.7906, 436.3816, 434.5473
08/09/2013, 437.1269, 0, 437.0753, 438.472, 435.4559
08/08/2013, 437.9671, 0, 439.0271, 439.2936, 435.7671
08/07/2013, 437.091, 0, 437.0852, 437.9219, 436.4061
08/06/2013, 436.933, 0, 437.8144, 437.8987, 435.6114
08/05/2013, 436.0543, 0, 436.5423, 437.3003, 435.2126
08/02/2013, 437.894, 0, 435.7448, 437.8971, 435.4398
08/01/2013, 435.6131, 0, 435.6487, 436.5948, 434.2993
07/31/2013, 433.3141, 0, 434.4449, 438.016, 433.3141
07/30/2013, 433.6146, 0, 436.1184, 437.224, 432.7161
07/29/2013, 434.4028, 0, 434.169, 436.3316, 433.9306
07/26/2013, 435.3327, 0, 431.8933, 435.554, 430.4412
07/25/2013, 434.1435, 0, 430.8034, 434.1447, 430.0834
07/24/2013, 433.0444, 0, 434.7137, 434.986, 431.9098
07/23/2013, 433.2364, 0, 432.6917, 434.4541, 432.1293
