Date, Close/Last, Volume, Open, High, Low
06/02/2020, 994.7721, 0, 987.0282, 994.9, 976.0888
06/01/2020, 984.3388, 0, 968.8765, 985.2399, 968.1636
05/29/2020, 971.6443, 0, 953.1529, 972.3013, 948.7468
05/28/2020, 950.6706, 0, 948.4318, 968.6014, 948.1656
05/27/2020, 956.3509, 0, 956.724, 957.5198, 922.756
05/26/2020, 962.2886, 0, 983.7885, 984.0502, 961.2432
05/22/2020, 964.4643, 0, 959.9191, 966.085, 951.8347
05/21/2020, 965.086, 0, 969.6406, 976.1953, 955.9671
05/20/2020, 970.5124, 0, 963.8052, 973.4276, 958.121
05/19/2020, 950.2407, 0, 947.5325, 962.9089, 947.1691
05/18/2020, 943.3579, 0, 939.3416, 951.7196, 936.7186
05/15/2020, 926.3029, 0, 905.4962, 926.844, 905.4962
05/14/2020, 911.0517, 0, 896.7451, 911.2431, 885.6493
05/13/2020, 906.0411, 0, 916.6772, 925.0857, 889.2686
05/12/2020, 914.2606, 0, 932.6753, 939.8207, 914.1171
05/11/2020, 929.8817, 0, 915.9712, 935.175, 915.3378
05/08/2020, 919.491, 0, 914.0424, 923.9579, 909.1333
05/07/2020, 906.9185, 0, 901.1183, 909.6102, 897.7226
05/06/2020, 889.2629, 0, 880.2602, 894.8924, 876.5604
05/05/2020, 872.6837, 0, 873.4227, 882.699, 868.7211
05/04/2020, 858.5957, 0, 842.1629, 858.8737, 839.8802
05/01/2020, 847.7309, 0, 853.3069, 862.338, 840.2634
04/30/2020, 877.4805, 0, 876.3208, 884.384, 869.2058
04/29/2020, 877.4923, 0, 863.5817, 882.3483, 858.7969
04/28/2020, 847.2821, 0, 872.652, 872.7748, 846.6872
04/27/2020, 865.6966, 0, 868.9391, 871.448, 863.8246
04/24/2020, 858.8233, 0, 854.6892, 859.8107, 844.9372
04/23/2020, 850.468, 0, 853.1318, 861.4586, 846.0144
04/22/2020, 850.6915, 0, 845.5379, 855.0844, 840.4592
04/21/2020, 826.7682, 0, 846.4539, 848.494, 815.7467
04/20/2020, 853.1074, 0, 847.3121, 864.3413, 847.3121
04/17/2020, 850.9296, 0, 857.7878, 858.6066, 840.9864
04/16/2020, 849.944, 0, 842.9649, 855.0315, 837.5097
04/15/2020, 832.8411, 0, 816.9843, 839.1172, 812.8567
04/14/2020, 829.585, 0, 817.1707, 836.0625, 815.96
04/13/2020, 802.0481, 0, 788.0684, 803.5569, 783.9867
04/09/2020, 789.5501, 0, 791.6409, 798.7524, 782.2682
04/08/2020, 784.1353, 0, 777.9811, 785.8533, 771.211
04/07/2020, 771.1764, 0, 788.979, 791.1162, 769.2749
04/06/2020, 767.824, 0, 744.6353, 769.2868, 739.9905
04/03/2020, 717.7828, 0, 725.5069, 729.9633, 708.6447
04/02/2020, 726.963, 0, 716.9939, 735.1786, 715.0601
04/01/2020, 722.6042, 0, 732.2634, 740.4352, 717.1627
03/31/2020, 751.8776, 0, 748.8602, 767.6421, 746.2476
03/30/2020, 751.0903, 0, 736.8729, 752.2092, 730.4989
03/27/2020, 731.7066, 0, 736.033, 747.8028, 728.0372
03/26/2020, 758.1519, 0, 733.6029, 758.5789, 732.8594
03/25/2020, 727.1807, 0, 729.5264, 755.1308, 719.4038
03/24/2020, 729.4827, 0, 715.0307, 730.6528, 711.6814
03/23/2020, 685.8217, 0, 678.505, 695.951, 660.9872
03/20/2020, 678.2955, 0, 705.0048, 717.8568, 676.9808
03/19/2020, 690.6597, 0, 672.5519, 709.4716, 663.4314
03/18/2020, 672.3536, 0, 666.5166, 689.2895, 645.2973
03/17/2020, 701.4676, 0, 681.0012, 713.1021, 655.906
03/16/2020, 668.2383, 0, 720.024, 720.024, 665.6735
03/13/2020, 750.0696, 0, 738.2294, 750.0783, 701.1831
03/12/2020, 704.0807, 0, 727.3857, 739.9384, 703.3166
03/11/2020, 772.4122, 0, 794.7535, 796.6467, 762.8024
03/10/2020, 810.9284, 0, 798.4008, 811.1029, 776.4563
